epoch,s_per_epoch,total,contrib_pde,contrib_bc,contrib_ic,contrib_interface,contrib_pde_mech,contrib_bc_mech
216,0.549890,2.323479e+03,1.921688e-02,4.691695e-01,1.902104e+00,9.974306e-06,2.319147e+03,1.940877e+00
217,0.547559,2.309522e+03,1.961628e-02,4.687479e-01,1.899513e+00,9.971549e-06,2.305195e+03,1.939754e+00
218,0.566192,2.295697e+03,2.005428e-02,4.683237e-01,1.896903e+00,9.968730e-06,2.291373e+03,1.938616e+00
219,0.558299,2.282000e+03,2.053706e-02,4.678971e-01,1.894274e+00,9.965851e-06,2.277680e+03,1.937466e+00
220,0.548336,2.268430e+03,2.106978e-02,4.674684e-01,1.891629e+00,9.962926e-06,2.264114e+03,1.936305e+00
221,0.545958,2.254987e+03,2.165570e-02,4.670378e-01,1.888969e+00,9.959975e-06,2.250674e+03,1.935135e+00
222,0.545674,2.241668e+03,2.229560e-02,4.666055e-01,1.886294e+00,9.957020e-06,2.237359e+03,1.933957e+00
223,0.545782,2.228471e+03,2.298714e-02,4.661716e-01,1.883605e+00,9.954086e-06,2.224166e+03,1.932770e+00
224,0.546293,2.215396e+03,2.372366e-02,4.657359e-01,1.880902e+00,9.951192e-06,2.211094e+03,1.931576e+00
225,0.546538,2.202441e+03,2.449148e-02,4.652986e-01,1.878186e+00,9.948356e-06,2.198143e+03,1.930374e+00
226,0.548086,2.189605e+03,2.526361e-02,4.648596e-01,1.875458e+00,9.945594e-06,2.185310e+03,1.929163e+00
227,0.544934,2.176885e+03,2.598471e-02,4.644190e-01,1.872717e+00,9.942957e-06,2.172594e+03,1.927943e+00
228,0.544933,2.164281e+03,2.652649e-02,4.639769e-01,1.869965e+00,9.940802e-06,2.159994e+03,1.926715e+00
229,0.553343,2.151790e+03,2.641877e-02,4.635342e-01,1.867206e+00,9.940547e-06,2.147507e+03,1.925480e+00
230,0.551629,2.139411e+03,2.567421e-02,4.630948e-01,1.864455e+00,9.938190e-06,2.135134e+03,1.924253e+00
231,0.555624,2.127146e+03,2.627830e-02,4.626534e-01,1.861692e+00,9.935884e-06,2.122872e+03,1.923014e+00
232,0.551570,2.114990e+03,2.676406e-02,4.622102e-01,1.858917e+00,9.933630e-06,2.110721e+03,1.921764e+00
233,0.558199,2.102944e+03,2.701494e-02,4.617656e-01,1.856131e+00,9.931443e-06,2.098678e+03,1.920506e+00
234,0.548570,2.091004e+03,2.677569e-02,4.613206e-01,1.853341e+00,9.929362e-06,2.086744e+03,1.919244e+00
235,0.555639,2.079170e+03,2.520818e-02,4.608774e-01,1.850554e+00,9.927477e-06,2.074915e+03,1.917988e+00
236,0.545435,2.067437e+03,2.081597e-02,4.604436e-01,1.847807e+00,9.926072e-06,2.063192e+03,1.916774e+00
237,0.547301,2.055811e+03,1.900145e-02,4.600320e-01,1.845160e+00,9.925957e-06,2.051572e+03,1.915680e+00
238,0.548642,2.044290e+03,1.856410e-02,4.596127e-01,1.842476e+00,9.925618e-06,2.040055e+03,1.914551e+00
239,0.545271,2.032869e+03,1.741818e-02,4.591855e-01,1.839752e+00,9.925064e-06,2.028639e+03,1.913391e+00
240,0.549103,2.021551e+03,1.829014e-02,4.587492e-01,1.836987e+00,9.924257e-06,2.017325e+03,1.912187e+00
241,0.547577,2.010333e+03,1.923041e-02,4.583034e-01,1.834177e+00,9.923242e-06,2.006110e+03,1.910936e+00
242,0.547699,1.999213e+03,2.022768e-02,4.578473e-01,1.831322e+00,9.922083e-06,1.994994e+03,1.909638e+00
243,0.546784,1.988191e+03,2.125638e-02,4.573804e-01,1.828420e+00,9.920856e-06,1.983976e+03,1.908293e+00
244,0.546561,1.977265e+03,2.227533e-02,4.569021e-01,1.825469e+00,9.919638e-06,1.973053e+03,1.906902e+00
245,0.546717,1.966434e+03,2.323321e-02,4.564122e-01,1.822469e+00,9.918499e-06,1.962226e+03,1.905466e+00
246,0.547604,1.955697e+03,2.408097e-02,4.559107e-01,1.819420e+00,9.917487e-06,1.951494e+03,1.903988e+00
247,0.545372,1.945053e+03,2.478568e-02,4.553980e-01,1.816324e+00,9.916627e-06,1.940854e+03,1.902469e+00
248,0.547492,1.934501e+03,2.533777e-02,4.548747e-01,1.813185e+00,9.915919e-06,1.930307e+03,1.900914e+00
249,0.548167,1.924040e+03,2.574773e-02,4.543417e-01,1.810005e+00,9.915340e-06,1.919851e+03,1.899326e+00
250,0.556726,1.913669e+03,2.603554e-02,4.538001e-01,1.806788e+00,9.914852e-06,1.909484e+03,1.897709e+00
251,0.548987,1.903386e+03,2.621973e-02,4.532510e-01,1.803539e+00,9.914412e-06,1.899207e+03,1.896066e+00
252,0.545954,1.893191e+03,2.631117e-02,4.526953e-01,1.800262e+00,9.913977e-06,1.889017e+03,1.894401e+00
253,0.547555,1.883164e+03,1.071890e-01,4.521340e-01,1.796959e+00,9.913514e-06,1.878915e+03,1.892715e+00
254,0.547597,1.873139e+03,3.006278e-02,4.514893e-01,1.793609e+00,9.928887e-06,1.868973e+03,1.891125e+00
255,0.547168,1.863232e+03,2.535084e-02,4.508705e-01,1.790266e+00,9.938435e-06,1.859076e+03,1.889493e+00
256,0.547561,1.853388e+03,2.066604e-02,4.502680e-01,1.786940e+00,9.944621e-06,1.849243e+03,1.887849e+00
257,0.544760,1.843619e+03,1.605296e-02,4.496810e-01,1.783638e+00,9.948345e-06,1.839484e+03,1.886203e+00
258,0.547252,1.833930e+03,1.510165e-02,4.491097e-01,1.780367e+00,9.949204e-06,1.829801e+03,1.884559e+00
259,0.550131,1.824319e+03,1.493046e-02,4.485558e-01,1.777137e+00,9.947196e-06,1.820196e+03,1.882930e+00
260,0.546177,1.814789e+03,1.586197e-02,4.480244e-01,1.773979e+00,9.943676e-06,1.810669e+03,1.881340e+00
261,0.549087,1.805337e+03,1.700414e-02,4.475255e-01,1.770942e+00,9.939517e-06,1.801222e+03,1.879827e+00
262,0.547317,1.795962e+03,1.699274e-02,4.470632e-01,1.768051e+00,9.935433e-06,1.791852e+03,1.878416e+00
263,0.547233,1.786666e+03,1.730179e-02,4.466258e-01,1.765257e+00,9.931520e-06,1.782560e+03,1.877078e+00
264,0.545372,1.777448e+03,1.855706e-02,4.461988e-01,1.762497e+00,9.927892e-06,1.773345e+03,1.875779e+00
265,0.547155,1.768306e+03,2.029365e-02,4.457734e-01,1.759736e+00,9.924660e-06,1.764206e+03,1.874497e+00
266,0.546326,1.759240e+03,2.219922e-02,4.453445e-01,1.756954e+00,9.921943e-06,1.755142e+03,1.873217e+00
267,0.547805,1.750248e+03,2.410548e-02,4.449081e-01,1.754138e+00,9.919813e-06,1.746153e+03,1.871928e+00
268,0.547363,1.741330e+03,2.584242e-02,4.444608e-01,1.751275e+00,9.918278e-06,1.737237e+03,1.870614e+00
269,0.546043,1.732485e+03,2.722599e-02,4.439997e-01,1.748354e+00,9.917286e-06,1.728396e+03,1.869261e+00
270,0.546115,1.723712e+03,2.810213e-02,4.435228e-01,1.745366e+00,9.916756e-06,1.719627e+03,1.867855e+00
271,0.546534,1.715011e+03,2.834470e-02,4.430289e-01,1.742308e+00,9.916640e-06,1.710931e+03,1.866385e+00
272,0.548526,1.706380e+03,2.753021e-02,4.425183e-01,1.739178e+00,9.917040e-06,1.702306e+03,1.864846e+00
273,0.545782,1.697819e+03,2.620609e-02,4.419925e-01,1.735982e+00,9.918537e-06,1.693751e+03,1.863244e+00
274,0.546134,1.689328e+03,2.665853e-02,4.414551e-01,1.732739e+00,9.921009e-06,1.685265e+03,1.861571e+00
275,0.547975,1.680905e+03,2.694752e-02,4.409107e-01,1.729466e+00,9.920845e-06,1.676848e+03,1.859840e+00
276,0.548482,1.672549e+03,2.694819e-02,4.403612e-01,1.726172e+00,9.920721e-06,1.668497e+03,1.858056e+00
277,0.545874,1.664259e+03,2.691088e-02,4.398047e-01,1.722848e+00,9.920594e-06,1.660214e+03,1.856221e+00
278,0.546703,1.656037e+03,2.695774e-02,4.392393e-01,1.719483e+00,9.920682e-06,1.651997e+03,1.854335e+00
279,0.545833,1.647880e+03,2.701674e-02,4.386644e-01,1.716074e+00,9.922134e-06,1.643846e+03,1.852405e+00
280,0.545797,1.639788e+03,2.701226e-02,4.380812e-01,1.712626e+00,9.924085e-06,1.635759e+03,1.850441e+00
281,0.548211,1.631760e+03,2.691199e-02,4.374918e-01,1.709147e+00,9.924634e-06,1.627738e+03,1.848458e+00
282,0.547031,1.623795e+03,2.670695e-02,4.368983e-01,1.705649e+00,9.928633e-06,1.619779e+03,1.846468e+00
283,0.570476,1.615892e+03,2.640110e-02,4.363034e-01,1.702142e+00,9.928883e-06,1.611883e+03,1.844483e+00
284,0.564536,1.608052e+03,2.601374e-02,4.357098e-01,1.698639e+00,9.927832e-06,1.604049e+03,1.842514e+00
285,0.564356,1.600273e+03,2.555505e-02,4.351212e-01,1.695155e+00,9.926910e-06,1.596277e+03,1.840574e+00
286,0.566072,1.592555e+03,2.490644e-02,4.345423e-01,1.691712e+00,9.926183e-06,1.588565e+03,1.838675e+00
287,0.559005,1.584896e+03,2.366950e-02,4.339781e-01,1.688331e+00,9.925686e-06,1.580914e+03,1.836831e+00
288,0.564322,1.577296e+03,2.117522e-02,4.334330e-01,1.685027e+00,9.925395e-06,1.573322e+03,1.835053e+00
289,0.564619,1.569753e+03,1.646026e-02,4.329116e-01,1.681819e+00,9.925307e-06,1.565788e+03,1.833358e+00
290,0.562784,1.562270e+03,1.452091e-02,4.324001e-01,1.678647e+00,9.924914e-06,1.558313e+03,1.831691e+00
291,0.562104,1.554846e+03,1.395248e-02,4.318922e-01,1.675484e+00,9.924248e-06,1.550895e+03,1.830032e+00
292,0.552127,1.547480e+03,1.542451e-02,4.313778e-01,1.672293e+00,9.923592e-06,1.543533e+03,1.828354e+00
293,0.557940,1.540170e+03,1.747535e-02,4.308481e-01,1.669045e+00,9.923293e-06,1.536226e+03,1.826635e+00
294,0.562888,1.532911e+03,1.357013e-02,4.303014e-01,1.665733e+00,9.923555e-06,1.528976e+03,1.824872e+00
295,0.564644,1.525707e+03,1.151588e-02,4.297798e-01,1.662513e+00,9.923404e-06,1.521780e+03,1.823177e+00
296,0.564818,1.518560e+03,1.264491e-02,4.292713e-01,1.659334e+00,9.922579e-06,1.514637e+03,1.821498e+00
297,0.559348,1.511466e+03,1.413597e-02,4.287757e-01,1.656197e+00,9.919422e-06,1.507547e+03,1.819838e+00
298,0.563748,1.504424e+03,1.597617e-02,4.282919e-01,1.653100e+00,9.915277e-06,1.500509e+03,1.818198e+00
299,0.564050,1.497434e+03,1.815187e-02,4.278179e-01,1.650035e+00,9.911121e-06,1.493521e+03,1.816576e+00
300,0.564489,1.490493e+03,2.050473e-02,4.273511e-01,1.646993e+00,9.907260e-06,1.486583e+03,1.814973e+00
301,0.565029,1.483596e+03,2.213099e-02,4.268890e-01,1.643965e+00,9.903978e-06,1.479690e+03,1.813389e+00
302,0.551703,1.476735e+03,2.186151e-02,4.264324e-01,1.640957e+00,9.901870e-06,1.472834e+03,1.811845e+00
303,0.559303,1.469957e+03,6.769212e-02,4.260105e-01,1.638102e+00,9.903359e-06,1.466014e+03,1.810449e+00
304,0.566447,1.463217e+03,1.890459e-02,4.257961e-01,1.636168e+00,9.912665e-06,1.459327e+03,1.809551e+00
305,0.565228,1.456552e+03,2.203780e-02,4.255267e-01,1.633983e+00,9.914121e-06,1.452662e+03,1.808547e+00
306,0.564405,1.449904e+03,2.009634e-02,4.252154e-01,1.631603e+00,9.913574e-06,1.446020e+03,1.807463e+00
307,0.553347,1.443281e+03,3.150265e-02,4.248622e-01,1.629026e+00,9.910475e-06,1.439389e+03,1.806298e+00
308,0.553408,1.436805e+03,1.242971e-01,4.245100e-01,1.626427e+00,9.906334e-06,1.432825e+03,1.805060e+00
309,0.563803,1.430282e+03,1.571613e-02,4.242681e-01,1.624250e+00,9.905640e-06,1.426414e+03,1.803794e+00
310,0.562291,1.423978e+03,1.235753e-01,4.239880e-01,1.621891e+00,9.902733e-06,1.420006e+03,1.802478e+00
311,0.564744,1.417533e+03,1.025921e-02,4.235902e-01,1.619410e+00,9.919245e-06,1.413678e+03,1.801301e+00
312,0.557734,1.411235e+03,1.448942e-02,4.232019e-01,1.616872e+00,9.929695e-06,1.407380e+03,1.800067e+00
313,0.549902,1.404954e+03,1.440829e-02,4.228230e-01,1.614283e+00,9.934161e-06,1.401103e+03,1.798771e+00
314,0.563184,1.398691e+03,1.004441e-02,4.224522e-01,1.611648e+00,9.933238e-06,1.394850e+03,1.797415e+00
315,0.564707,1.392492e+03,4.533343e-02,4.220925e-01,1.608974e+00,9.926779e-06,1.388620e+03,1.796000e+00
316,0.562863,1.386316e+03,1.887317e-02,4.216658e-01,1.606239e+00,9.931706e-06,1.382474e+03,1.794660e+00
317,0.564158,1.380208e+03,1.300205e-02,4.212198e-01,1.603458e+00,9.937895e-06,1.376377e+03,1.793318e+00
318,0.550487,1.374120e+03,1.469597e-02,4.207863e-01,1.600632e+00,9.938047e-06,1.370292e+03,1.791913e+00
319,0.557319,1.368037e+03,2.283159e-02,4.203551e-01,1.597734e+00,9.932824e-06,1.364206e+03,1.790452e+00
320,0.565293,1.361990e+03,1.804180e-02,4.198650e-01,1.594697e+00,9.931877e-06,1.358168e+03,1.789012e+00
321,0.564305,1.356053e+03,7.659650e-03,4.193574e-01,1.591649e+00,9.934718e-06,1.352247e+03,1.787589e+00
322,0.564743,1.350159e+03,9.199853e-03,4.188679e-01,1.588591e+00,9.933380e-06,1.346357e+03,1.786106e+00
323,0.555477,1.344309e+03,2.000006e-02,4.183896e-01,1.585508e+00,9.928612e-06,1.340501e+03,1.784548e+00
324,0.554237,1.338508e+03,2.361298e-02,4.178837e-01,1.582366e+00,9.927685e-06,1.334701e+03,1.782940e+00
325,0.562927,1.332745e+03,1.421378e-02,4.173418e-01,1.579143e+00,9.931348e-06,1.328953e+03,1.781258e+00
326,0.566993,1.327021e+03,1.490441e-02,4.167971e-01,1.575843e+00,9.932053e-06,1.323234e+03,1.779433e+00
327,0.566119,1.321327e+03,1.811665e-02,4.162496e-01,1.572468e+00,9.929729e-06,1.317542e+03,1.777468e+00
328,0.565975,1.315680e+03,2.859886e-02,4.156814e-01,1.569018e+00,9.928541e-06,1.311892e+03,1.775404e+00
329,0.567310,1.310064e+03,1.329353e-02,4.150717e-01,1.565504e+00,9.933649e-06,1.306297e+03,1.773306e+00
330,0.566393,1.304494e+03,1.202599e-02,4.144687e-01,1.561967e+00,9.935925e-06,1.300734e+03,1.771145e+00
331,0.564836,1.298957e+03,1.508456e-02,4.138793e-01,1.558424e+00,9.934592e-06,1.295201e+03,1.768940e+00
332,0.566534,1.293472e+03,2.709512e-02,4.132856e-01,1.554882e+00,9.933981e-06,1.289710e+03,1.766743e+00
333,0.565726,1.288017e+03,1.024462e-02,4.126621e-01,1.551338e+00,9.939723e-06,1.284278e+03,1.764607e+00
334,0.565437,1.282607e+03,9.966188e-03,4.120555e-01,1.547810e+00,9.941848e-06,1.278874e+03,1.762461e+00
335,0.565306,1.277228e+03,1.576993e-02,4.114668e-01,1.544296e+00,9.939924e-06,1.273496e+03,1.760302e+00
336,0.567274,1.271897e+03,2.592716e-02,4.108700e-01,1.540786e+00,9.939456e-06,1.268161e+03,1.758170e+00
337,0.561431,1.266596e+03,1.049786e-02,4.102442e-01,1.537270e+00,9.944831e-06,1.262882e+03,1.756095e+00
338,0.553987,1.261334e+03,1.075514e-02,4.096340e-01,1.533760e+00,9.946271e-06,1.257626e+03,1.753997e+00
339,0.549337,1.256102e+03,1.753606e-02,4.090399e-01,1.530254e+00,9.943576e-06,1.252393e+03,1.751871e+00
340,0.549045,1.250914e+03,2.626878e-02,4.084355e-01,1.526747e+00,9.942779e-06,1.247203e+03,1.749766e+00
341,0.547967,1.245755e+03,1.181735e-02,4.078048e-01,1.523235e+00,9.947650e-06,1.242065e+03,1.747708e+00
342,0.548799,1.240634e+03,1.152656e-02,4.071921e-01,1.519733e+00,9.948397e-06,1.236949e+03,1.745621e+00
343,0.548598,1.235540e+03,1.578253e-02,4.065967e-01,1.516234e+00,9.944867e-06,1.231858e+03,1.743501e+00
344,0.552023,1.230495e+03,2.687348e-02,4.059939e-01,1.512737e+00,9.943237e-06,1.226808e+03,1.741396e+00
345,0.549077,1.225483e+03,1.769964e-02,4.054108e-01,1.509431e+00,9.949257e-06,1.221811e+03,1.739470e+00
346,0.548733,1.220499e+03,1.168263e-02,4.049331e-01,1.506505e+00,9.952661e-06,1.216839e+03,1.737762e+00
347,0.548210,1.215544e+03,1.111002e-02,4.044802e-01,1.503607e+00,9.951497e-06,1.211889e+03,1.736029e+00
348,0.548202,1.210648e+03,3.830238e-02,4.040120e-01,1.500626e+00,9.947980e-06,1.206970e+03,1.734218e+00
349,0.550682,1.205758e+03,9.324352e-03,4.034742e-01,1.497561e+00,9.954808e-06,1.202116e+03,1.732448e+00
350,0.547605,1.200915e+03,9.863552e-03,4.029176e-01,1.494361e+00,9.956420e-06,1.197277e+03,1.730535e+00
351,0.548602,1.196089e+03,1.354483e-02,4.023515e-01,1.491056e+00,9.952519e-06,1.192454e+03,1.728495e+00
352,0.550296,1.191329e+03,5.006326e-02,4.018245e-01,1.487901e+00,9.947535e-06,1.187662e+03,1.726528e+00
353,0.549237,1.186568e+03,6.996914e-03,4.013828e-01,1.485298e+00,9.955694e-06,1.182949e+03,1.725014e+00
354,0.558006,1.181868e+03,1.105051e-02,4.008920e-01,1.482441e+00,9.957821e-06,1.178251e+03,1.723258e+00
355,0.549999,1.177156e+03,7.459191e-03,4.003093e-01,1.479172e+00,9.952806e-06,1.173548e+03,1.721121e+00
356,0.544763,1.172544e+03,7.982034e-02,3.996896e-01,1.475739e+00,9.944865e-06,1.168870e+03,1.718826e+00
357,0.544758,1.167912e+03,1.749973e-02,3.992877e-01,1.473457e+00,9.956319e-06,1.164304e+03,1.717423e+00
358,0.547641,1.163336e+03,2.328195e-02,3.987352e-01,1.470528e+00,9.958740e-06,1.159728e+03,1.715445e+00
359,0.548189,1.158733e+03,1.556645e-02,3.980312e-01,1.466973e+00,9.953300e-06,1.155140e+03,1.712911e+00
360,0.546842,1.154273e+03,1.120975e-01,3.973723e-01,1.463533e+00,9.944927e-06,1.150590e+03,1.710433e+00
361,0.543619,1.149827e+03,1.030425e-01,3.972784e-01,1.462422e+00,9.948437e-06,1.146155e+03,1.709561e+00
362,0.546028,1.145337e+03,9.188231e-02,3.967540e-01,1.459733e+00,9.941820e-06,1.141681e+03,1.707400e+00
363,0.552394,1.140776e+03,2.253393e-02,3.958490e-01,1.455761e+00,9.935772e-06,1.137198e+03,1.704250e+00
364,0.553273,1.136644e+03,3.034276e-01,3.949727e-01,1.451811e+00,9.928269e-06,1.132793e+03,1.701175e+00
365,0.545437,1.132098e+03,3.610885e-02,3.951207e-01,1.452099e+00,9.945574e-06,1.128513e+03,1.701093e+00
366,0.544317,1.127844e+03,5.517684e-02,3.950562e-01,1.451478e+00,9.963922e-06,1.124242e+03,1.700313e+00
367,0.544449,1.123580e+03,2.966053e-02,3.952426e-01,1.451861e+00,9.980781e-06,1.120003e+03,1.700396e+00
368,0.544982,1.119348e+03,3.257356e-02,3.953640e-01,1.451891e+00,9.990829e-06,1.115768e+03,1.700288e+00
369,0.547311,1.115131e+03,2.294946e-02,3.954118e-01,1.451563e+00,9.995085e-06,1.111561e+03,1.699975e+00
370,0.546110,1.110903e+03,2.176990e-02,3.953606e-01,1.450811e+00,9.994763e-06,1.107336e+03,1.699390e+00
371,0.545354,1.106657e+03,1.668711e-02,3.952775e-01,1.449851e+00,9.991041e-06,1.103097e+03,1.698715e+00
372,0.545525,1.102431e+03,2.739477e-02,3.951831e-01,1.448743e+00,9.983300e-06,1.098862e+03,1.697985e+00
373,0.547244,1.098259e+03,4.893200e-02,3.950215e-01,1.447465e+00,9.983558e-06,1.094671e+03,1.697278e+00
374,0.547142,1.094091e+03,1.519341e-02,3.947709e-01,1.446029e+00,9.997857e-06,1.090538e+03,1.696645e+00
375,0.543935,1.089969e+03,1.880767e-02,3.945209e-01,1.444467e+00,1.000667e-05,1.086415e+03,1.695918e+00
376,0.543655,1.085861e+03,1.877389e-02,3.942638e-01,1.442786e+00,1.001197e-05,1.082310e+03,1.695106e+00
377,0.544016,1.081775e+03,1.882227e-02,3.939987e-01,1.440995e+00,1.001454e-05,1.078227e+03,1.694213e+00
378,0.546436,1.077711e+03,1.915876e-02,3.937270e-01,1.439106e+00,1.001469e-05,1.074165e+03,1.693244e+00
379,0.547452,1.073666e+03,1.859117e-02,3.934516e-01,1.437132e+00,1.001252e-05,1.070125e+03,1.692208e+00
380,0.544264,1.069633e+03,1.229885e-02,3.931780e-01,1.435086e+00,1.000754e-05,1.066101e+03,1.691111e+00
381,0.543046,1.065691e+03,7.818484e-02,3.929129e-01,1.432982e+00,9.999159e-06,1.062097e+03,1.689961e+00
382,0.547003,1.061687e+03,1.205703e-02,3.925500e-01,1.430803e+00,1.001140e-05,1.058162e+03,1.688964e+00
383,0.545170,1.057770e+03,1.737869e-02,3.922023e-01,1.428579e+00,1.001872e-05,1.054244e+03,1.687910e+00
384,0.544133,1.053861e+03,1.781428e-02,3.918663e-01,1.426309e+00,1.002125e-05,1.050338e+03,1.686798e+00
385,0.545787,1.049960e+03,1.374502e-02,3.915396e-01,1.423995e+00,1.001941e-05,1.046445e+03,1.685632e+00
386,0.544807,1.046102e+03,3.951378e-02,3.912230e-01,1.421642e+00,1.001330e-05,1.042565e+03,1.684418e+00
387,0.546667,1.042247e+03,1.608730e-02,3.908467e-01,1.419240e+00,1.001877e-05,1.038737e+03,1.683288e+00
388,0.546054,1.038437e+03,1.365462e-02,3.904624e-01,1.416802e+00,1.002418e-05,1.034933e+03,1.682146e+00
389,0.543953,1.034638e+03,1.356344e-02,3.900897e-01,1.414333e+00,1.002490e-05,1.031139e+03,1.680945e+00
390,0.546115,1.030866e+03,2.700296e-02,3.897238e-01,1.411835e+00,1.002221e-05,1.027358e+03,1.679695e+00
391,0.544618,1.027111e+03,1.838092e-02,3.893230e-01,1.409301e+00,1.002567e-05,1.023615e+03,1.678471e+00
392,0.547986,1.023386e+03,1.457047e-02,3.889117e-01,1.406739e+00,1.002996e-05,1.019898e+03,1.677227e+00
393,0.544276,1.019678e+03,1.564266e-02,3.885094e-01,1.404157e+00,1.003072e-05,1.016194e+03,1.675922e+00
394,0.546817,1.015997e+03,2.633149e-02,3.881095e-01,1.401555e+00,1.002965e-05,1.012507e+03,1.674571e+00
395,0.546965,1.012333e+03,1.753119e-02,3.876825e-01,1.398929e+00,1.003366e-05,1.008856e+03,1.673229e+00
396,0.547262,1.008697e+03,1.618195e-02,3.872556e-01,1.396288e+00,1.003668e-05,1.005225e+03,1.671847e+00
397,0.546502,1.005078e+03,1.922934e-02,3.868377e-01,1.393637e+00,1.003680e-05,1.001608e+03,1.670409e+00
398,0.547695,1.001484e+03,2.529890e-02,3.864158e-01,1.390974e+00,1.003707e-05,9.980128e+02,1.668944e+00
399,0.545033,9.979091e+02,1.791033e-02,3.859747e-01,1.388296e+00,1.004101e-05,9.944494e+02,1.667483e+00
400,0.549203,9.943567e+02,1.780193e-02,3.855398e-01,1.385612e+00,1.004290e-05,9.909017e+02,1.665982e+00
401,0.548153,9.908238e+02,2.266275e-02,3.851127e-01,1.382922e+00,1.004255e-05,9.873687e+02,1.664438e+00
402,0.546628,9.873131e+02,2.386936e-02,3.846755e-01,1.380220e+00,1.004470e-05,9.838614e+02,1.662891e+00
403,0.544247,9.838230e+02,1.911460e-02,3.842263e-01,1.377508e+00,1.004771e-05,9.803808e+02,1.661344e+00
404,0.545529,9.803533e+02,1.964868e-02,3.837834e-01,1.374788e+00,1.004856e-05,9.769153e+02,1.659765e+00
405,0.544808,9.769044e+02,2.473119e-02,3.833447e-01,1.372059e+00,1.004774e-05,9.734661e+02,1.658161e+00
406,0.545521,9.734752e+02,2.317527e-02,3.828928e-01,1.369315e+00,1.004920e-05,9.700433e+02,1.656563e+00
407,0.544648,9.700672e+02,2.062024e-02,3.824341e-01,1.366559e+00,1.005151e-05,9.666426e+02,1.654961e+00
408,0.545012,9.666780e+02,2.174245e-02,3.819801e-01,1.363792e+00,1.005206e-05,9.632572e+02,1.653334e+00
409,0.545147,9.633095e+02,2.572492e-02,3.815260e-01,1.361012e+00,1.005192e-05,9.598896e+02,1.651690e+00
410,0.545221,9.599593e+02,2.332895e-02,3.810595e-01,1.358216e+00,1.005398e-05,9.565466e+02,1.650052e+00
411,0.547642,9.566294e+02,2.194779e-02,3.805896e-01,1.355407e+00,1.005615e-05,9.532231e+02,1.648403e+00
412,0.545401,9.533177e+02,2.329662e-02,3.801231e-01,1.352585e+00,1.005690e-05,9.499150e+02,1.646730e+00
413,0.544207,9.500257e+02,2.550723e-02,3.796539e-01,1.349749e+00,1.005761e-05,9.466257e+02,1.645042e+00
414,0.546111,9.467512e+02,2.242749e-02,3.791741e-01,1.346896e+00,1.006005e-05,9.433594e+02,1.643355e+00
415,0.544292,9.434946e+02,1.942593e-02,3.786928e-01,1.344030e+00,1.006208e-05,9.401108e+02,1.641651e+00
416,0.545022,9.402583e+02,2.115597e-02,3.782140e-01,1.341151e+00,1.006285e-05,9.368778e+02,1.639917e+00
417,0.552302,9.370409e+02,2.261356e-02,3.777305e-01,1.338258e+00,1.006396e-05,9.336641e+02,1.638165e+00
418,0.546293,9.338413e+02,2.046890e-02,3.772379e-01,1.335348e+00,1.006637e-05,9.304718e+02,1.636402e+00
419,0.545609,9.306600e+02,2.010062e-02,3.767446e-01,1.332424e+00,1.006815e-05,9.272961e+02,1.634610e+00
420,0.545776,9.274964e+02,2.171529e-02,3.762520e-01,1.329487e+00,1.006892e-05,9.241361e+02,1.632788e+00
421,0.545238,9.243507e+02,2.216569e-02,3.757534e-01,1.326536e+00,1.007027e-05,9.209953e+02,1.630946e+00
422,0.545699,9.212225e+02,2.032128e-02,3.752473e-01,1.323569e+00,1.007253e-05,9.178742e+02,1.629089e+00
423,0.544259,9.181118e+02,2.009313e-02,3.747407e-01,1.320592e+00,1.007416e-05,9.147691e+02,1.627206e+00
424,0.544964,9.150184e+02,2.138692e-02,3.742340e-01,1.317605e+00,1.007515e-05,9.116798e+02,1.625299e+00
425,0.544644,9.119421e+02,2.114320e-02,3.737216e-01,1.314607e+00,1.007695e-05,9.086093e+02,1.623381e+00
426,0.545216,9.088830e+02,1.959389e-02,3.732041e-01,1.311601e+00,1.007957e-05,9.055571e+02,1.621455e+00
427,0.544867,9.058407e+02,1.948072e-02,3.726873e-01,1.308591e+00,1.008189e-05,9.025204e+02,1.619513e+00
428,0.547466,9.028153e+02,2.043849e-02,3.721708e-01,1.305577e+00,1.008424e-05,8.994995e+02,1.617561e+00
429,0.544944,8.998064e+02,1.984671e-02,3.716503e-01,1.302561e+00,1.008796e-05,8.964967e+02,1.615610e+00
430,0.546161,8.968141e+02,1.861999e-02,3.711276e-01,1.299545e+00,1.009060e-05,8.935112e+02,1.613660e+00
431,0.545497,8.938382e+02,1.863998e-02,3.706071e-01,1.296532e+00,1.009250e-05,8.905407e+02,1.611705e+00
432,0.545355,8.908787e+02,1.932503e-02,3.700879e-01,1.293522e+00,1.009419e-05,8.875860e+02,1.609751e+00
